date,dev_pct,dev_z
2003-06-30,11.935247165210416,
2003-07-31,10.75430380187079,
2003-08-31,7.8384088665642615,
2003-09-30,15.13346258861812,
2003-10-31,13.860474821993506,
2003-11-30,18.312968033573206,
2003-12-31,22.355581330585196,
2004-01-31,15.259916803186591,
2004-02-29,16.050450725993226,
2004-03-31,17.63990140804088,
2004-04-30,16.53710444473193,
2004-05-31,17.40543799840728,
2004-06-30,12.608213453467275,
2004-07-31,11.462688671854293,
2004-08-31,11.138071975520525,
2004-09-30,14.083437693339086,
2004-10-31,15.238792651620736,
2004-11-30,15.139086190954743,
2004-12-31,14.794079543245452,
2005-01-31,12.142398988561176,
2005-02-28,11.170103929215314,
2005-03-31,6.544755697982274,
2005-04-30,3.8517249639934414,
2005-05-31,3.8999823895641716,
2005-06-30,2.284960286120663,
2005-07-31,0.3575883796125279,
2005-08-31,0.034713393209151455,
2005-09-30,-6.924300133998207,
2005-10-31,-6.088888635974543,
2005-11-30,-6.427506233615132,
2005-12-31,-5.349032579407364,
2006-01-31,-4.160002366117476,
2006-02-28,-6.727596944141279,-1.1683170890043384
2006-03-31,-0.6746168079386994,-0.6087723529422148
2006-04-30,3.315821547212594,-0.24047574307224523
2006-05-31,2.8174188626401753,-0.2841426762938871
2006-06-30,0.04665955778553332,-0.5369174361933724
2006-07-31,0.20223160433052723,-0.5172649625883128
2006-08-31,-3.7434150489522366,-0.8772126642865125
2006-09-30,-4.898610587575303,-0.9718765768795257
2006-10-31,-1.4266079316015756,-0.6372848160903235
2006-11-30,5.41464323340104,0.011678912107290076
2006-12-31,0.33286713009736957,-0.4699137157675096
2007-01-31,1.95751009329157,-0.31134568920453387
2007-02-28,3.0553370985288097,-0.20366367214048023
2007-03-31,3.455710507067744,-0.16351753877739125
2007-04-30,3.7711711039907225,-0.1316771317606588
2007-05-31,1.4347170565951473,-0.35966722879407964
2007-06-30,2.961915481026489,-0.20656369512346032
2007-07-31,2.759132359333849,-0.22530046471193985
2007-08-31,1.039382873868866,-0.3953644409480375
2007-09-30,9.588405654591604,0.46577891278387823
2007-10-31,6.99991653452543,0.2013206618532073
2007-11-30,-0.7524450232564317,-0.5867320548258954
2007-12-31,-9.614740058564609,-1.4677351672991212
2008-01-31,-9.978048124519534,-1.4755544250844514
2008-02-29,-7.023436964249141,-1.1600172103266666
2008-03-31,-7.092581989441083,-1.1509018669007005
2008-04-30,-8.454998992438668,-1.268425455654507
2008-05-31,-11.750689830248728,-1.5669940771221744
2008-06-30,-15.447914947030828,-1.883848687836775
2008-07-31,-17.972323982633064,-2.0666684308401324
2008-08-31,-18.10349869939156,-2.0193492977856944
2008-09-30,-21.85894241189009,-2.2902351787165838
2008-10-31,-27.702104478530178,-2.6969198415655153
2008-11-30,-24.169893697565136,-2.3007194756595792
2008-12-31,-20.011492432072163,-1.8923777313664853
2009-01-31,-14.615140619483569,-1.4089374261974796
2009-02-28,-14.902080587881606,-1.4107215646327502
2009-03-31,-10.760859438074899,-1.0494386215893827
2009-04-30,-8.90444984200085,-0.8846134865144523
2009-05-31,-4.76568026333365,-0.5314698725573289
2009-06-30,-11.136448686174994,-1.0602684995780949
