date,dev_pct,dev_z
2010-06-30,6.460756632816911,-0.7303306699116066
2010-07-31,8.90627057406801,-0.42890366479022934
2010-08-31,11.341491729794795,-0.12932009410086073
2010-09-30,11.504140957677533,-0.10878419123813139
2010-10-31,16.850323941953384,0.5502944982976952
2010-11-30,12.944442357258668,0.06476144070874885
2010-12-31,18.57178021735717,0.7617653451821434
2011-01-31,18.134776044646973,0.7027016208358925
2011-02-28,17.637720397435675,0.6366901802594286
2011-03-31,14.959255706439256,0.29898816695245695
2011-04-30,16.815398296602414,0.5301757103063609
2011-05-31,15.682318366839421,0.3851176291976604
2011-06-30,15.210767899177036,0.3238460355961638
2011-07-31,18.696732485050905,0.7628879270058416
2011-08-31,17.417883921018884,0.5965415715808025
2011-09-30,15.379895109532038,0.3344512187724804
2011-10-31,11.69804426602612,-0.13752003840243288
2011-11-30,13.371080132420543,0.07772404606759993
2011-12-31,13.00749419732561,0.030580802736498706
2012-01-31,13.651086765096988,0.1137076459340935
2012-02-29,6.582446970383837,-0.802569712645752
2012-03-31,4.697407657652208,-1.0403501213130393
2012-04-30,7.340863425958255,-0.6916242904457538
2012-05-31,8.417664026624205,-0.5482106351695369
2012-06-30,5.710007110939519,-0.8970875361445445
2012-07-31,7.690974960263097,-0.6340059393191274
2012-08-31,8.370337478937984,-0.5421554211242171
2012-09-30,8.648878864113406,-0.5031732256527809
2012-10-31,6.157043031357978,-0.8274418957071006
2012-11-30,2.5760875854381027,-1.288822849748464
2012-12-31,-0.609493251145321,-1.6858729405163995
2013-01-31,-5.306466624219974,-2.251985170982093
2013-02-28,-5.9724253944520855,-2.2866352185522714
2013-03-31,-8.363229689171037,-2.523742868428091
2013-04-30,-11.540986508971397,-2.8283379511315148
2013-05-31,-13.222513483851117,-2.9317458505542637
2013-06-30,-11.587378315972597,-2.6618508590341774
2013-07-31,-11.058412158206266,-2.534587477583255
2013-08-31,-10.083849969637226,-2.369440264929293
2013-09-30,-9.797804631085572,-2.2884140336133156
2013-10-31,-10.001562293100463,-2.26364810726772
2013-11-30,-12.844840689820735,-2.5104970592082845
2013-12-31,-15.414580780404686,-2.7082531550627658
2014-01-31,-12.880571534086327,-2.3895412393355384
2014-02-28,-12.836157765393153,-2.3349042651760588
2014-03-31,-14.462057226331726,-2.4434342136805927
2014-04-30,-14.242565935054529,-2.3700518907218293
2014-05-31,-12.161429117778944,-2.1274034619897653
2014-06-30,-11.697590651608813,-2.048120288297257
2014-07-31,-13.184260620048304,-2.1522589622108175
2014-08-31,-15.786682067330105,-2.3505807277771273
2014-09-30,-19.228134024342168,-2.6079422471820024
2014-10-31,-21.576703988217073,-2.7489264191063136
2014-11-30,-26.41167875702015,-3.0810076166705183
2014-12-31,-26.582044517134406,-3.0007336249639947
2015-01-31,-27.60159712539929,-2.9939136459928752
2015-02-28,-28.476907063903123,-2.9751845086494786
2015-03-31,-28.33990860037684,-2.8809331713949407
2015-04-30,-28.070150229299074,-2.784526988254814
2015-05-31,-29.87550482220791,-2.8459870489816317
2015-06-30,-28.44526704722442,-2.6710854064663327
2015-07-31,-28.60524756853775,-2.621054899103216
2015-08-31,-27.66831893435755,-2.4982197177625047
2015-09-30,-27.135906361886086,-2.4110942877637447
2015-10-31,-27.50131077097523,-2.3900722572530735
2015-11-30,-28.96867750182389,-2.4436314745702785
2015-12-31,-26.8248812716685,-2.2550790296089196
2016-01-31,-27.61998601782465,-2.2694496583445694
2016-02-29,-22.752427998609328,-1.9140887569110672
2016-03-31,-22.931168502994748,-1.9013216011279463
2016-04-30,-16.91126497160881,-1.4859913360702763
2016-05-31,-19.245226118950974,-1.624883841467679
2016-06-30,-14.379808854094389,-1.293036800150755
2016-07-31,-13.013163988399857,-1.1947400021491137
2016-08-31,-14.405665971655246,-1.277564248591768
2016-09-30,-12.517990031660409,-1.1459432737564719
2016-10-31,-14.27913814563373,-1.253293478828003
2016-11-30,-18.945458070131384,-1.5461270540963743
2016-12-31,-19.562430410264863,-1.5719631424268548
2017-01-31,-16.12477667891946,-1.3377041655840283
